productName,price,rating,specScore,features,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,resolution,graphics_category,resolution_category
Asus Vivobook 15 X1504ZA-NJ540WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),48990,4.6,56,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i5,512,10 ,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Acer Aspire 3 A324-51 UN.343SI.006 Laptop (12th Gen Core i3/ 8GB/ 256GB SSD/ Win11),27990,4.25,50,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '256\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i3,256,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP Envy x360 15-fh0031AU Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),67990,4.05,62,"'7th Gen AMD Ryzen 5 7530U', 'Hexa Core, 12 Threads', '16\u2009GB LPDDR4x RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR4X,1920 x 1080,Other/Unknown,Standard HD (16:9)
Dell Alienware M16 R1 ANM16I7CDG7001ODB1 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11/ 6GB Graph),145990,4.6,75,"'13th Gen Intel Core i7 13650HX', '14 Cores (6P + 8E)', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i7,512,14 ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,2560 x 1600,NVIDIA,Quad HD or higher
Lenovo LOQ 2024 ‎15AHP9 83DX0006IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),99990,4.35,73,"'8th Gen AMD Ryzen 7 8845HS', 'Octa Core, 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus ExpertBook B1 B1402CBA-NK1494WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),36990,4.45,55,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Acer ‎AL15G- 52 Gaming Laptop (12th Gen Core i5-12450H/ 16GB/ 1TB SSD/ Win11/ 6GB RTX 3050 Graphics),65990,4.0,65,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i5,1024,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus Vivobook S 15 OLED 2024 S5506MA-MA752WS Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),111990,4.45,61,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'Intel Integrated Arc', '15.6\u2009inches, 2880\u2009x\u20091620\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core Ultra,1024,16 ,16,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880 x 1620,Intel,Quad HD or higher
MSI Modern 15 B12MO-817IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),40990,4.65,55,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i5,512,10 ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
MSI Modern 15 B12MO-818IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),37990,4.7,53,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i5,512,10 ,8,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
MSI Summit E13 AI Evo A1MTG-041IN 2 in 1 Laptop Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11),147990,4.2,68,"'1st Gen Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '32\u2009GB LPDDR5 RAM', '1\u2009TB SSD', 'Intel Integrated Intel Arc', '13.3\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core Ultra,1024,16 ,32,13.3,24,Windows 11 ,intel integrated,SSD,LPDDR5,1920 x 1200,Intel,Widescreen (16:10)
MSI Modern 15 B12MO-816IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),52990,4.4,57,"'12th Gen Intel Core i7 1255U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core i7,512,10 ,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook S 14 OLED 2024 M5406NA-QD551WS Laptop (AMD Ryzen 5 7535HS/ 16GB/ 1TB SSD/ Win11),89990,4.05,61,"'7th Gen AMD Ryzen 5 7535HS', 'Hexa Core, 12 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'AMD Radeon Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 5,1024,No ,16,14.0,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5X,1920 x 1200,Other/Unknown,Widescreen (16:10)
Microsoft Surface Pro 11 2024 Laptop (Snapdragon X Plus/ 16GB/ 256GB SSD/ Win11),113990,4.4,47,"'Qualcomm Snapdragon X Plus', '10 Cores', '16\u2009GB LPDDR5x RAM', '256\u2009GB SSD', 'Qualcomm Adreno GPU', '13\u2009inches, 2880\u2009x\u20091920\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Microsoft,Others,256,10 ,16,13.0,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880 x 1920,Qualcomm and ARM,Quad HD or higher
Asus Vivobook S 16 OLED 2024 S5606MA-MX751WS Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),126990,4.45,61,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'Intel Arc Graphics', '16\u2009inches, 3200\u2009x\u20092000\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core Ultra,1024,16 ,16,16.0,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,3200 x 2000,Intel,Quad HD or higher
MSI Summit E13 AI Evo A1MTG-040IN Laptop ( Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),132990,4.65,65,"'1st Gen Intel Core Ultra 5 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB LPDDR5 RAM', '1\u2009TB SSD', 'Intel Integrated Intel Arc', '13.3\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core Ultra,1024,14 ,16,13.3,24,Windows 11 ,intel integrated,SSD,LPDDR5,1920 x 1200,Intel,Widescreen (16:10)
MSI Prestige 14 AI Studio C1UDXG-030IN Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Home/ 6 GB Graphics),127990,4.75,81,"'Intel Core Ultra 7 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '32\u2009GB DDR5 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core Ultra,1024,16 ,32,14.0,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920 x 1200,NVIDIA,Widescreen (16:10)
Lenovo Yoga 7 14ARP8 82YM0075IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),94690,4.1,73,"'7th Gen AMD Ryzen 7 7735U', 'Octa Core, 16 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', 'Integrated AMD Radeon 680M Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 7,1024,No ,16,14.0,12,Windows 11 ,amd radeon,SSD,DDR5,1920 x 1200,Other/Unknown,Widescreen (16:10)
HP ZBook Power G10 8L147PA Laptop (13th Gen Core i9/ 32 GB/ 1TB SSD/ Win11/ 8GB Graphics),284990,4.1,90,"'13th Gen Intel Core i9 13900H', '14 Cores (6P + 8E), 20 Threads', '32\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA RTX 3000 Ada', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i9,1024,14 ,32,15.6,12,Windows 11 ,NVIDIA,SSD,DDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
Dell Inspiron 3535 Laptop (AMD Ryzen R7 5700U/ 16GB/ 512GB SSD/ Win11),49990,4.15,56,"'5th Gen AMD Ryzen 7 5700U', 'Octa Core, 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP Omen 16-wf0148TX Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),155990,4.0,77,"'13th Gen Intel Core i9 13900HX', '24 Cores (8P + 16E), 32 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4060', '16.1\u2009inches, 2560\u2009x\u20091440\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i9,1024,24 ,16,16.1,12,Windows 11 ,rtx 4060,SSD,DDR5,2560 x 1440,NVIDIA,Quad HD or higher
Infinix INBook X3 Slim XL422 Laptop (12th Gen Core i7/ 32GB/ 512GB SSD/ Win 11 Home),49990,4.7,56,"'12th Gen Intel Core i7 1255U', '10 Cores (2P + 8E), 12 Threads', '32\u2009GB LPDDR4X RAM', '512\u2009GB SSD', 'Intel Integrated Iris Xe', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Infinix,Intel Core i7,512,10 ,32,14.0,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4X,1920 x 1080,Intel,Standard HD (16:9)
MSI Thin 15 B12VE-1689IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX4050 Graph),69990,4.15,70,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i5,512,No ,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Dell Inspiron 5440 Laptop (Intel Core 7 150U Processor/ 16GB/ 1TB SSD/ Win11),87719,4.35,56,"'Intel Core 7 Processor Series 1 150U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', 'Intel Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Others,1024,10 ,16,14.0,12,Windows 11 ,intel graphics,SSD,DDR5,1920 x 1200,Intel,Widescreen (16:10)
MSI Stealth 14 AI Studio A1VFG-053IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 4060 Graph),185990,4.25,77,"'Intel Core Ultra 7 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4060', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core Ultra,1024,16 ,16,14.0,24,Windows 11 ,rtx 4060,SSD,DDR5,1920 x 1200,NVIDIA,Widescreen (16:10)
Dell Inspiron 5440 Laptop (Intel Core 7 150U Processor/ 16GB/ 1TB SSD/ Win11),87719,4.35,56,"'Intel Core 7 Processor Series 1 150U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', 'Intel Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Others,1024,10 ,16,14.0,12,Windows 11 ,intel graphics,SSD,DDR5,1920 x 1200,Intel,Widescreen (16:10)
Lenovo Yoga 7 83DJ007UIN Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11 Home),101990,4.7,61,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB LPDDR5x RAM', '1\u2009TB SSD', 'Integrated Intel Arc Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core Ultra,1024,14 ,16,14.0,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920 x 1200,Intel,Widescreen (16:10)
MSI Katana 17 B13VGK-1231IN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),132990,4.0,73,"'13th Gen Intel Core i7 13700H', '14 Cores (6P + 8E), 20 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4070', '17.3\u2009inches, 2560\u2009x\u20091440\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,1024,14 ,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560 x 1440,NVIDIA,Quad HD or higher
MSI Thin 15 B13UC-1805IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB  RTX 3050 Graph),63990,4.45,62,"'13th Gen Intel Core i5 13420H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i5,512,No ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Thin 15 B13VE-1802IN Gaming Laptop (13th Gen Core i5/ 16GB/ 1T SSD/ Win11 Home/ 6GB RTX4050 Graph),79990,4.4,66,"'13th Gen Intel Core i5 13420H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i5,1024,No ,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Thin 15 B13UC-1804IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB RTX3050 Graph),72990,4.1,63,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,512,10 ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Thin 15 B13UCX-1806IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),67990,4.65,63,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,512,10 ,16,15.6,24,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Cyborg 15 A12UDX-1048IN Gaming Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),78990,4.5,71,"'12th Gen Intel Core i7 12650H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,512,10 ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Dell Inspiron 5330 2024 Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11),87990,4.65,56,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB LPDDR5x RAM', '512\u2009GB SSD', 'Intel Arc Graphics', '13.3\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core Ultra,512,14 ,16,13.3,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2560 x 1600,Intel,Quad HD or higher
Dell Inspiron 5330 Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),96099,4.3,59,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5x RAM', '1\u2009TB SSD', 'Intel Arc Graphics', '13.3\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core Ultra,1024,16 ,16,13.3,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2560 x 1600,Intel,Quad HD or higher
Dell 14 Vostro 3420 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),45289,4.0,56,"'12th Gen Intel Core i5 1235U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i5,512,10 ,8,14.0,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Dell Inspiron 3530 OIN353034011RINB1M Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),51790,4.5,47,"'13th Gen Intel Core i5 1334U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i5,512,10 ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP Omen 16-xf0100AX Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),161990,4.4,77,"'7th Gen AMD Ryzen 9 7940HS', 'Octa Core, 16 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4070', '16\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 9,1024,No ,16,16.0,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus ROG Zephyrus G16 GU605MI-QP253WS Gaming Laptop ( Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),219990,4.5,77,"'Intel Core Ultra 9 Series 1 185H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '32\u2009GB LPDDR5X RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4070', '16\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core Ultra,1024,16 ,32,16.0,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,LPDDR5X,2560 x 1600,NVIDIA,Quad HD or higher
Asus ROG Strix G16 2023 G614JIR-N4062WS Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),199990,4.75,80,"'14th Gen Intel Core i9 14900HX', '24 Cores (8P + 16E), 32 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4070', '16\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i9,1024,24 ,16,16.0,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560 x 1600,NVIDIA,Quad HD or higher
Acer Swift Go 14 SFG14-73 NX.KSGSI.002 Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),94990,4.15,64,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'Intel Integrated Arc Graphics', '14\u2009inches, 2880\u2009x\u20091800\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core Ultra,1024,16 ,16,14.0,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880 x 1800,Intel,Quad HD or higher
Acer Nitro V ANV15-41 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),62990,4.1,66,"'7th Gen AMD Ryzen 5 7535HS', 'Hexa Core, 12 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Lenovo LOQ 83DV00HBIN Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),103990,4.45,69,"'13th Gen Intel Core i7 13650HX', '14 Cores (6P + 8E)', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i7,1024,14 ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
HP 15-fd1095TU Laptop (Intel Core 3 100U/ 8GB/ 512GB SSD/ Win11),44569,4.15,50,"'Intel Core 3 Processor Series 1 100U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 15-fd1097TU Laptop (Intel Core 5 120U/ 16GB/ 512GB SSD/ Win11),67140,4.2,53,"'Intel Core 5 Processor Series 1 120U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Others,512,10 ,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 15-fd1095TU Laptop (Intel Core 3 100U/ 8GB/ 512GB SSD/ Win11),44569,4.15,50,"'Intel Core 3 Processor Series 1 100U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Others,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Lenovo LOQ 15IAX9I 83FQ002QIN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),56490,4.6,61,"'12th Gen Intel Core i5 12450HX', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR5 RAM', '512\u2009GB SSD', '4\u2009GB Intel Integrated ARC A530M', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,DDR5,1920 x 1080,Intel,Standard HD (16:9)
